Masterfile_position,Block,Garden,Garden_Block,Year,SnowMeltDOY,Elev,GDD_nosnow,CWD_snow_min,GS_length,FDD_early,treat
2766,35,Schofield,S_35seed,2016,158.2348197,3133,2475.020079,-339.2,136.7651803,0,control
2767,35,Schofield,S_35seed,2017,163,3133,2479.176165,-277.5,79,0,control
2768,35,Schofield,S_35seed,2018,140,3133,2666.079395,-518.4,66,0,control
2769,35,Schofield,S_35seed,2019,169,3133,2408.11596,-398.7,103,0,control
2770,35,Schofield,S_35seed,2020,149,3133,2675.29259,-458.9,70,0,control
2771,35,Schofield,S_35seed,2021,145,3133,2584.994628,-316.3,107,0,control
2772,35,Schofield,S_35seed,2022,145.2734769,3133,2619.224917,-247.4,145.7265231,0,control
2773,36,Schofield,S_36seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,removal
2774,36,Schofield,S_36seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,removal
2775,36,Schofield,S_36seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,removal
2776,36,Schofield,S_36seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,removal
2777,36,Schofield,S_36seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,removal
2778,36,Schofield,S_36seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,removal
2779,36,Schofield,S_36seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,removal
2780,36,Schofield,S_36seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,removal
2781,36,Schofield,S_36seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,removal
2782,37,Schofield,S_37seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,control
2783,37,Schofield,S_37seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,control
2784,37,Schofield,S_37seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,control
2785,37,Schofield,S_37seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,control
2786,37,Schofield,S_37seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,control
2787,37,Schofield,S_37seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,control
2788,37,Schofield,S_37seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,control
2789,37,Schofield,S_37seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,control
2790,37,Schofield,S_37seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,control
2791,38,Schofield,S_38seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,removal
2792,38,Schofield,S_38seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,removal
2793,38,Schofield,S_38seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,removal
2794,38,Schofield,S_38seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,removal
2795,38,Schofield,S_38seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,removal
2796,38,Schofield,S_38seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,removal
2797,38,Schofield,S_38seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,removal
2798,38,Schofield,S_38seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,removal
2799,38,Schofield,S_38seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,removal
2800,39,Schofield,S_39seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,control
2801,39,Schofield,S_39seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,control
2802,39,Schofield,S_39seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,control
2803,39,Schofield,S_39seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,control
2804,39,Schofield,S_39seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,control
2805,39,Schofield,S_39seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,control
2806,39,Schofield,S_39seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,control
2807,39,Schofield,S_39seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,control
2808,39,Schofield,S_39seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,control
2809,40,Schofield,S_40seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,removal
2810,40,Schofield,S_40seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,removal
2811,40,Schofield,S_40seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,removal
2812,40,Schofield,S_40seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,removal
2813,40,Schofield,S_40seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,removal
2814,40,Schofield,S_40seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,removal
2815,40,Schofield,S_40seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,removal
2816,40,Schofield,S_40seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,removal
2817,40,Schofield,S_40seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,removal
2818,41,Schofield,S_41seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,control
2819,41,Schofield,S_41seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,control
2820,41,Schofield,S_41seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,control
2821,41,Schofield,S_41seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,control
2822,41,Schofield,S_41seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,control
2823,41,Schofield,S_41seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,control
2824,41,Schofield,S_41seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,control
2825,41,Schofield,S_41seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,control
2826,41,Schofield,S_41seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,control
2827,42,Schofield,S_42seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,removal
2828,42,Schofield,S_42seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,removal
2829,42,Schofield,S_42seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,removal
2830,42,Schofield,S_42seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,removal
2831,42,Schofield,S_42seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,removal
2832,42,Schofield,S_42seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,removal
2833,42,Schofield,S_42seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,removal
2834,42,Schofield,S_42seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,removal
2835,42,Schofield,S_42seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,removal
2836,43,Schofield,S_43seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,control
2837,43,Schofield,S_43seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,control
2838,43,Schofield,S_43seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,control
2839,43,Schofield,S_43seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,control
2840,43,Schofield,S_43seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,control
2841,43,Schofield,S_43seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,control
2842,43,Schofield,S_43seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,control
2843,43,Schofield,S_43seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,control
2844,43,Schofield,S_43seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,control
2845,44,Schofield,S_44seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,removal
2846,44,Schofield,S_44seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,removal
2847,44,Schofield,S_44seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,removal
2848,44,Schofield,S_44seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,removal
2849,44,Schofield,S_44seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,removal
2850,44,Schofield,S_44seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,removal
2851,44,Schofield,S_44seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,removal
2852,44,Schofield,S_44seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,removal
2853,44,Schofield,S_44seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,removal
2854,45,Schofield,S_45seed,2014,157.7672361,3133,2509.805413,-222.9,150.2327639,0,control
2855,45,Schofield,S_45seed,2015,149.1975399,3133,2568.173049,-211.7,151.8024601,0,control
2856,45,Schofield,S_45seed,2016,158.9012436,3133,2475.020079,-339.2,136.0987564,0,control
2857,45,Schofield,S_45seed,2017,160.7981767,3133,2479.176165,-295.4,81.20182332,0,control
2858,45,Schofield,S_45seed,2018,140.2597151,3133,2666.079395,-518.4,65.74028486,0,control
2859,45,Schofield,S_45seed,2019,173.0289459,3133,2408.11596,-403.9,98.97105409,0,control
2860,45,Schofield,S_45seed,2020,147.2212536,3133,2675.29259,-468.3,71.7787464,0,control
2861,45,Schofield,S_45seed,2021,148.5289459,3133,2584.994628,-302.2,103.4710541,0,control
2862,45,Schofield,S_45seed,2022,145.9399008,3133,2619.224917,-247.4,145.0600992,0,control
3277,1,NorthPole,NP_1seed,2014,157,3340,2270.959337,-199,142,0,control
3278,1,NorthPole,NP_1seed,2015,160,3340,2338.976084,-172,141,0,control
3279,1,NorthPole,NP_1seed,2016,157,3340,2234.800647,-344.1,138,0,control
3280,1,NorthPole,NP_1seed,2017,157,3340,2278.4587,-311.9,85,0,control
3281,1,NorthPole,NP_1seed,2018,145,3340,2470.53494,-497.8,61,0,control
3282,1,NorthPole,NP_1seed,2019,177,3340,2261.176171,-391,95,0,control
3283,1,NorthPole,NP_1seed,2020,152,3340,2480.864104,-454.7,67,0,control
3284,1,NorthPole,NP_1seed,2021,145,3340,2380.443094,-316.3,107,0,control
3285,1,NorthPole,NP_1seed,2022,149,3340,2431.517004,-241.4,140,0,control
3286,2,NorthPole,NP_2seed,2014,157,3340,2270.959337,-212,146,0,removal
3287,2,NorthPole,NP_2seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3288,2,NorthPole,NP_2seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3289,2,NorthPole,NP_2seed,2017,158,3340,2278.4587,-307,84,0,removal
3290,2,NorthPole,NP_2seed,2018,130,3340,2470.53494,-565.1,76,0,removal
3291,2,NorthPole,NP_2seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3292,2,NorthPole,NP_2seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3293,2,NorthPole,NP_2seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3294,2,NorthPole,NP_2seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3295,3,NorthPole,NP_3seed,2014,165,3340,2270.959337,-199,142,0,control
3296,3,NorthPole,NP_3seed,2015,157,3340,2338.976084,-181,144,0,control
3297,3,NorthPole,NP_3seed,2016,162,3340,2234.800647,-319.3,133,0,control
3298,3,NorthPole,NP_3seed,2017,164,3340,2278.4587,-272.9,78,0,control
3299,3,NorthPole,NP_3seed,2018,143,3340,2470.53494,-504.8,63,0,control
3300,3,NorthPole,NP_3seed,2019,182,3340,2261.176171,-371.3,90,0,control
3301,3,NorthPole,NP_3seed,2020,152,3340,2480.864104,-454.7,67,0,control
3302,3,NorthPole,NP_3seed,2021,150,3340,2380.443094,-293,102,0,control
3303,3,NorthPole,NP_3seed,2022,151,3340,2431.517004,-241.4,140,0,control
3304,4,NorthPole,NP_4seed,2014,162,3340,2270.959337,-212,146,0,removal
3305,4,NorthPole,NP_4seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3306,4,NorthPole,NP_4seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3307,4,NorthPole,NP_4seed,2017,158,3340,2278.4587,-307,84,0,removal
3308,4,NorthPole,NP_4seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3309,4,NorthPole,NP_4seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3310,4,NorthPole,NP_4seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3311,4,NorthPole,NP_4seed,2021,144,3340,2380.443094,-320.7,108,0,removal
3312,4,NorthPole,NP_4seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3313,5,NorthPole,NP_5seed,2014,157,3340,2270.959337,-199,142,0,control
3314,5,NorthPole,NP_5seed,2015,160,3340,2338.976084,-172,141,0,control
3315,5,NorthPole,NP_5seed,2016,157,3340,2234.800647,-344.1,138,0,control
3316,5,NorthPole,NP_5seed,2017,159,3340,2278.4587,-301.5,83,0,control
3317,5,NorthPole,NP_5seed,2018,145,3340,2470.53494,-497.8,61,0,control
3318,5,NorthPole,NP_5seed,2019,177,3340,2261.176171,-391,95,0,control
3319,5,NorthPole,NP_5seed,2020,152,3340,2480.864104,-454.7,67,0,control
3320,5,NorthPole,NP_5seed,2021,147,3340,2380.443094,-307.3,105,0,control
3321,5,NorthPole,NP_5seed,2022,149,3340,2431.517004,-241.4,140,0,control
3322,6,NorthPole,NP_6seed,2014,157,3340,2270.959337,-212,146,0,removal
3323,6,NorthPole,NP_6seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3324,6,NorthPole,NP_6seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3325,6,NorthPole,NP_6seed,2017,158,3340,2278.4587,-307,84,0,removal
3326,6,NorthPole,NP_6seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3327,6,NorthPole,NP_6seed,2019,175,3340,2261.176171,-401.6,97,0,removal
3328,6,NorthPole,NP_6seed,2020,141,3340,2480.864104,-489.5,78,0,removal
3329,6,NorthPole,NP_6seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3330,6,NorthPole,NP_6seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3331,7,NorthPole,NP_7seed,2014,166,3340,2270.959337,-199,142,0,control
3332,7,NorthPole,NP_7seed,2015,159,3340,2338.976084,-176.1,142,0,control
3333,7,NorthPole,NP_7seed,2016,164,3340,2234.800647,-310.7,131,0,control
3334,7,NorthPole,NP_7seed,2017,168,3340,2278.4587,-251.8,74,0,control
3335,7,NorthPole,NP_7seed,2018,145,3340,2470.53494,-497.8,61,0,control
3336,7,NorthPole,NP_7seed,2019,182,3340,2261.176171,-371.3,90,0,control
3337,7,NorthPole,NP_7seed,2020,153,3340,2480.864104,-456.1,66,0,control
3338,7,NorthPole,NP_7seed,2021,153,3340,2380.443094,-281.3,99,0,control
3339,7,NorthPole,NP_7seed,2022,152,3340,2431.517004,-241.4,140,0,control
3340,8,NorthPole,NP_8seed,2014,161,3340,2270.959337,-212,146,0,removal
3341,8,NorthPole,NP_8seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3342,8,NorthPole,NP_8seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3343,8,NorthPole,NP_8seed,2017,158,3340,2278.4587,-307,84,0,removal
3344,8,NorthPole,NP_8seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3345,8,NorthPole,NP_8seed,2019,175,3340,2261.176171,-401.6,97,0,removal
3346,8,NorthPole,NP_8seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3347,8,NorthPole,NP_8seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3348,8,NorthPole,NP_8seed,2022,145,3340,2431.517004,-247.4,146,2.200922085,removal
3349,9,NorthPole,NP_9seed,2014,166,3340,2270.959337,-199,142,0,control
3350,9,NorthPole,NP_9seed,2015,160,3340,2338.976084,-172,141,0,control
3351,9,NorthPole,NP_9seed,2016,164,3340,2234.800647,-310.7,131,0,control
3352,9,NorthPole,NP_9seed,2017,169,3340,2278.4587,-246.7,73,0,control
3353,9,NorthPole,NP_9seed,2018,145,3340,2470.53494,-497.8,61,0,control
3354,9,NorthPole,NP_9seed,2019,185,3340,2261.176171,-363,87,0,control
3355,9,NorthPole,NP_9seed,2020,154,3340,2480.864104,-450.7,65,0,control
3356,9,NorthPole,NP_9seed,2021,154,3340,2380.443094,-276.6,98,0,control
3357,9,NorthPole,NP_9seed,2022,153,3340,2431.517004,-241.4,140,0,control
3358,10,NorthPole,NP_10seed,2014,162,3340,2270.959337,-212,146,0,removal
3359,10,NorthPole,NP_10seed,2015,160,3340,2338.976084,-172,141,0,removal
3360,10,NorthPole,NP_10seed,2016,165,3340,2234.800647,-307.8,130,0,removal
3361,10,NorthPole,NP_10seed,2017,158,3340,2278.4587,-307,84,0,removal
3362,10,NorthPole,NP_10seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3363,10,NorthPole,NP_10seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3364,10,NorthPole,NP_10seed,2020,141,3340,2480.864104,-489.5,78,0,removal
3365,10,NorthPole,NP_10seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3366,10,NorthPole,NP_10seed,2022,147,3340,2431.517004,-247.4,146,2.200922085,removal
3367,11,NorthPole,NP_11seed,2014,166,3340,2270.959337,-199,142,0,control
3368,11,NorthPole,NP_11seed,2015,161,3340,2338.976084,-173.4,140,0,control
3369,11,NorthPole,NP_11seed,2016,164,3340,2234.800647,-310.7,131,0,control
3370,11,NorthPole,NP_11seed,2017,169,3340,2278.4587,-246.7,73,0,control
3371,11,NorthPole,NP_11seed,2018,145,3340,2470.53494,-497.8,61,0,control
3372,11,NorthPole,NP_11seed,2019,185,3340,2261.176171,-363,87,0,control
3373,11,NorthPole,NP_11seed,2020,154,3340,2480.864104,-450.7,65,0,control
3374,11,NorthPole,NP_11seed,2021,153,3340,2380.443094,-281.3,99,0,control
3375,11,NorthPole,NP_11seed,2022,153,3340,2431.517004,-241.4,140,0,control
3376,12,NorthPole,NP_12seed,2014,161,3340,2270.959337,-212,146,0,removal
3377,12,NorthPole,NP_12seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3378,12,NorthPole,NP_12seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3379,12,NorthPole,NP_12seed,2017,158,3340,2278.4587,-307,84,0,removal
3380,12,NorthPole,NP_12seed,2018,130,3340,2470.53494,-565.1,76,0,removal
3381,12,NorthPole,NP_12seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3382,12,NorthPole,NP_12seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3383,12,NorthPole,NP_12seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3384,12,NorthPole,NP_12seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3385,13,NorthPole,NP_13seed,2014,166,3340,2270.959337,-199,142,0,control
3386,13,NorthPole,NP_13seed,2015,158,3340,2338.976084,-180.2,143,0,control
3387,13,NorthPole,NP_13seed,2016,163,3340,2234.800647,-314.2,132,0,control
3388,13,NorthPole,NP_13seed,2017,169,3340,2278.4587,-246.7,73,0,control
3389,13,NorthPole,NP_13seed,2018,147,3340,2470.53494,-490.7,59,0,control
3390,13,NorthPole,NP_13seed,2019,184,3340,2261.176171,-365.9,88,0,control
3391,13,NorthPole,NP_13seed,2020,154,3340,2480.864104,-450.7,65,0,control
3392,13,NorthPole,NP_13seed,2021,153,3340,2380.443094,-281.3,99,0,control
3393,13,NorthPole,NP_13seed,2022,153,3340,2431.517004,-241.4,140,0,control
3394,14,NorthPole,NP_14seed,2014,162,3340,2270.959337,-212,146,0,removal
3395,14,NorthPole,NP_14seed,2015,161,3340,2338.976084,-173.4,140,0,removal
3396,14,NorthPole,NP_14seed,2016,165,3340,2234.800647,-307.8,130,0,removal
3397,14,NorthPole,NP_14seed,2017,158,3340,2278.4587,-307,84,0,removal
3398,14,NorthPole,NP_14seed,2018,131,3340,2470.53494,-560.1,75,0,removal
3399,14,NorthPole,NP_14seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3400,14,NorthPole,NP_14seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3401,14,NorthPole,NP_14seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3402,14,NorthPole,NP_14seed,2022,147,3340,2431.517004,-247.4,146,2.200922085,removal
3403,15,NorthPole,NP_15seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3404,15,NorthPole,NP_15seed,2015,159,3340,2338.976084,-176.1,142,0,control
3405,15,NorthPole,NP_15seed,2016,159,3340,2234.800647,-333.9,136,0,control
3406,15,NorthPole,NP_15seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3407,15,NorthPole,NP_15seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3408,15,NorthPole,NP_15seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3409,15,NorthPole,NP_15seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3410,15,NorthPole,NP_15seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3411,15,NorthPole,NP_15seed,2022,149,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3412,16,NorthPole,NP_16seed,2014,158.7736672,3340,2270.959337,-217.9,149.2263328,0,removal
3413,16,NorthPole,NP_16seed,2015,160,3340,2338.976084,-172,141,0,removal
3414,16,NorthPole,NP_16seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3415,16,NorthPole,NP_16seed,2017,158,3340,2278.4587,-307,84,0,removal
3416,16,NorthPole,NP_16seed,2018,130,3340,2470.53494,-565.1,76,0,removal
3417,16,NorthPole,NP_16seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3418,16,NorthPole,NP_16seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3419,16,NorthPole,NP_16seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3420,16,NorthPole,NP_16seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3421,17,NorthPole,NP_17seed,2014,164.5971453,3340,2270.959337,-202.3,143.4028547,0,control
3422,17,NorthPole,NP_17seed,2015,160,3340,2338.976084,-172,141,0,control
3423,17,NorthPole,NP_17seed,2016,158,3340,2234.800647,-339.2,137,0,control
3424,17,NorthPole,NP_17seed,2017,162,3340,2278.4587,-283.4,80,0,control
3425,17,NorthPole,NP_17seed,2018,145,3340,2470.53494,-497.8,61,0,control
3426,17,NorthPole,NP_17seed,2019,179,3340,2261.176171,-379.8,93,0,control
3427,17,NorthPole,NP_17seed,2020,152,3340,2480.864104,-454.7,67,0,control
3428,17,NorthPole,NP_17seed,2021,148,3340,2380.443094,-302.2,104,0,control
3429,17,NorthPole,NP_17seed,2022,150,3340,2431.517004,-241.4,140,0,control
3430,18,NorthPole,NP_18seed,2014,158.3169238,3340,2270.959337,-217.9,149.6830762,0,removal
3431,18,NorthPole,NP_18seed,2015,148,3340,2338.976084,-214.9,153,0,removal
3432,18,NorthPole,NP_18seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3433,18,NorthPole,NP_18seed,2017,158,3340,2278.4587,-307,84,0,removal
3434,18,NorthPole,NP_18seed,2018,130,3340,2470.53494,-565.1,76,0,removal
3435,18,NorthPole,NP_18seed,2019,179,3340,2261.176171,-379.8,93,0,removal
3436,18,NorthPole,NP_18seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3437,18,NorthPole,NP_18seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3438,18,NorthPole,NP_18seed,2022,143,3340,2431.517004,-247.4,146,2.200922085,removal
3439,19,NorthPole,NP_19seed,2014,166.309933,3340,2270.959337,-199,141.690067,0,control
3440,19,NorthPole,NP_19seed,2015,160,3340,2338.976084,-172,141,0,control
3441,19,NorthPole,NP_19seed,2016,152,3340,2234.800647,-367.3,143,0,control
3442,19,NorthPole,NP_19seed,2017,170,3340,2278.4587,-241.4,72,0,control
3443,19,NorthPole,NP_19seed,2018,145,3340,2470.53494,-497.8,61,0,control
3444,19,NorthPole,NP_19seed,2019,185,3340,2261.176171,-363,87,0,control
3445,19,NorthPole,NP_19seed,2020,154,3340,2480.864104,-450.7,65,0,control
3446,19,NorthPole,NP_19seed,2021,153,3340,2380.443094,-281.3,99,0,control
3447,19,NorthPole,NP_19seed,2022,151,3340,2431.517004,-241.4,140,0,control
3448,20,NorthPole,NP_20seed,2014,159.0020389,3340,2270.959337,-217.4,148.9979611,0,removal
3449,20,NorthPole,NP_20seed,2015,160,3340,2338.976084,-172,141,0,removal
3450,20,NorthPole,NP_20seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3451,20,NorthPole,NP_20seed,2017,158,3340,2278.4587,-307,84,0,removal
3452,20,NorthPole,NP_20seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3453,20,NorthPole,NP_20seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3454,20,NorthPole,NP_20seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3455,20,NorthPole,NP_20seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3456,20,NorthPole,NP_20seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3457,21,NorthPole,NP_21seed,2014,167.3376056,3340,2270.959337,-194.3,140.6623944,0,control
3458,21,NorthPole,NP_21seed,2015,160,3340,2338.976084,-172,141,0,control
3459,21,NorthPole,NP_21seed,2016,164,3340,2234.800647,-310.7,131,0,control
3460,21,NorthPole,NP_21seed,2017,168,3340,2278.4587,-251.8,74,0,control
3461,21,NorthPole,NP_21seed,2018,145,3340,2470.53494,-497.8,61,0,control
3462,21,NorthPole,NP_21seed,2019,185,3340,2261.176171,-363,87,0,control
3463,21,NorthPole,NP_21seed,2020,154,3340,2480.864104,-450.7,65,0,control
3464,21,NorthPole,NP_21seed,2021,152,3340,2380.443094,-285,100,0,control
3465,21,NorthPole,NP_21seed,2022,153,3340,2431.517004,-241.4,140,0,control
3466,22,NorthPole,NP_22seed,2014,159.0020389,3340,2270.959337,-217.4,148.9979611,0,removal
3467,22,NorthPole,NP_22seed,2015,160,3340,2338.976084,-172,141,0,removal
3468,22,NorthPole,NP_22seed,2016,152,3340,2234.800647,-367.3,143,0,removal
3469,22,NorthPole,NP_22seed,2017,158,3340,2278.4587,-307,84,0,removal
3470,22,NorthPole,NP_22seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3471,22,NorthPole,NP_22seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3472,22,NorthPole,NP_22seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3473,22,NorthPole,NP_22seed,2021,145,3340,2380.443094,-316.3,107,0,removal
3474,22,NorthPole,NP_22seed,2022,144,3340,2431.517004,-247.4,146,2.200922085,removal
3475,23,NorthPole,NP_23seed,2014,166.9950481,3340,2270.959337,-199,141.0049519,0,control
3476,23,NorthPole,NP_23seed,2015,160,3340,2338.976084,-172,141,0,control
3477,23,NorthPole,NP_23seed,2016,163,3340,2234.800647,-314.2,132,0,control
3478,23,NorthPole,NP_23seed,2017,169,3340,2278.4587,-246.7,73,0,control
3479,23,NorthPole,NP_23seed,2018,145,3340,2470.53494,-497.8,61,0,control
3480,23,NorthPole,NP_23seed,2019,183,3340,2261.176171,-370.9,89,0,control
3481,23,NorthPole,NP_23seed,2020,153,3340,2480.864104,-456.1,66,0,control
3482,23,NorthPole,NP_23seed,2021,152,3340,2380.443094,-285,100,0,control
3483,23,NorthPole,NP_23seed,2022,152,3340,2431.517004,-241.4,140,0,control
3484,24,NorthPole,NP_24seed,2014,160.6006407,3340,2270.959337,-213.3,147.3993593,0,removal
3485,24,NorthPole,NP_24seed,2015,160,3340,2338.976084,-172,141,0,removal
